"Article","Web Description","Brand","Type","Colour","Pack Qty","Washable","Size","Material","DQ Score"
"327454","Wilko Duvet Set Double Striped Blue","Wilko","Double Duvet Cover","Blue",NA,"Washable","Double","52% Polyester, 48% Cotton",0.95
"327455","Wilko Duvet Set King Striped Blue","Wilko","King Size Duvet Cover","Blue",NA,"Washable","Kingsize","52% Polyester, 48% Cotton",0.95
"340607","Wilko Duvet Set Single Camper Check Design","Wilko","Single Duvet Cover","Multi","1",NA,"Single",NA,0.9
"340608","Wilko Duvet Set Double Camper Check Design","Wilko","Double Duvet Cover","Multi","1",NA,"Double",NA,0.9
"340609","Wilko Duvet Set King Camper Check Design","Wilko","King Size Duvet Cover","Multi","1",NA,"King",NA,0.9
