"Article","Web Description","Brand","Type","Pack Qty","Size","DQ Score"
"230844","Wilko Saucepan Set Stainless Steel 5pcs","Wilko","Saucepan Sets","1","5 Piece",1
"260991","Wilko Kitchen Saucepan With Lid Stainless Steel 16cm","Wilko","Saucepans","1","16cm",1
"260996","Wilko Saucepan Stainless Steel 18cm","Wilko","Saucepans","1","18cm",1
"260997","Wilko Kitchen Saucepan With Glass Lid Stainless Steel 20cm","Wilko","Saucepans","1","20cm",1
