"Article","Web Description","Brand","Type","Colour","Pack Qty","Size","Assembly","Material","DQ Score"
"447673","Wilko Picket Fence Lawn Edging 99cm","Wilko","Lawn Edging",NA,"1","99cm",NA,NA,0.93
