"PSA_1","PSA_2","Article","Web Description","Brand","Height","Width","Depth","Type","Size","Colour","Pack Qty","Material","Assembly","Washable","Power","Capacity","Coverage","Age","Model Number","DQ Score"
"DIY","BUL","437669","Wilko LED Capsule G4 2.5W 2pk","Wilko","4.1CM","1.5CM","1.5CM","LED","2.5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437670","Wilko LED Bulb GU4 Single Blister Silver","Wilko","4.0CM","3.5CM","3.5CM","LED","2W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437671","Wilko LED Bulb GU5 5W None Dimmable 1pk","Wilko","5.2CM","5.0CM","5.0CM","LED","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437672","Wilko LED Bulb GU5 5W  Silver None Dimmable 1pk","Wilko","5.2CM","5.0CM","5.0CM","LED","5W",NA,"3pk",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437673","Wilko LED Bulb GLS 10W BC Daylight Dimmable 1pk","Wilko","11.3CM","6.1CM","6.1CM","LED","10W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437674","Wilko LED Bulb GLS 10W ES Daylight Dimmable 1pk","Wilko","11.3CM","6.1CM","6.1CM","LED","10W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437675","Wilko LED Bulb GLS 15W BC Dimmable 1pk","Wilko","13.3CM","6.5CM","6.5CM","LED","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437676","Wilko LED Bulb GLS 15W ES Dimmable 1pk","Wilko","13.3CM","6.5CM","6.5CM","LED","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437679","Wilko LED Bulb Candle BC 6W Dimmable Daylight","Wilko","9.6CM","3.5CM","3.5CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437680","Wilko LED Bulb Candle Opal SES Daylight 6W 1pk","Wilko","9.6CM","3.5CM","3.5CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437681","Wilko LED Spotlight Bulb  R50 5W SES 1pk","Wilko","8.5CM","5.0CM","5.0CM","LED","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437682","Wilko LED Spotlight Bulb R50 5W SES 3pk","Wilko","8.2CM","5.0CM","5.0CM","LED","5W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437683","Wilko LED Spotlight Bulb R63 6W ES White 1pk","Wilko","8.7CM","6.3CM","6.3CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437684","Wilko LED Spotlight Bulb R80 ES 10W 1pk","Wilko","12.0CM","8.0CM","8.0CM","LED","10W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437689","Wilko LED Glass Bulb GU10 5W 1pk","Wilko","5.2CM","5.0CM","5.0CM","LED","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437690","Wilko LED Bulb GLS 6W BC Dimmable 1pk","Wilko","10.8CM","6.0CM","6.0CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437691","Wilko LED Bulb GLS 6W ES Dimmable 1pk","Wilko","11.6CM","6.0CM","6.0CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437692","Wilko LED Bulb GLS 10W BC Dimmable 1pk","Wilko","11.6CM","6.0CM","6.0CM","LED","10W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437693","Wilko LED Bulb GLS 10W ES Dimmable 1pk","Wilko","11.6CM","6.0CM","6.0CM","LED","10W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437696","Wilko LED Bulb Candle Opal BC Cap 6W Dimmable","Wilko","9.5CM","3.5CM","3.5CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","437697","Wilko LED Bulb Candle Opal SES Cap 6W Dimmable","Wilko","9.5CM","3.5CM","3.5CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438229","Wilko LED Strip Light 221mm 5W","Wilko","22.1CM","2.6CM","2.6CM","Strip Light","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438230","Wilko LED Strip Light 284mm 5W","Wilko","28.4CM","2.6CM","2.6CM","Strip Light","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","438812","Wilko Light Bulb Changer Tool","Wilko","7.2CM","4.0CM","4.0CM","Spotlight Remover Tool",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.86
"DIY","BUL","456807","Wilko LED Bulb Candle Coated BC 5W Dimmable 2pk","Wilko","9.6CM","3.5CM","3.5CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456808","Wilko LED Bulb Candle Coated SES 5W Dimmable 2pk","Wilko","10.5CM","3.5CM","3.5CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456809","Wilko LED Bulb Round Coated BC 5W Dimmable 2pk","Wilko","7.9CM","4.1CM","4.1CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456810","Wilko LED Bulb Round Coated SES 5W Dimmable 2pk","Wilko","8.7CM","4.1CM","4.1CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456811","Wilko LED Bulb Round Coated BC 6W Dimmable","Wilko","7.9CM","4.1CM","4.1CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456812","Wilko LED Bulb Round Coated ES 6W Dimmable","Wilko","7.9CM","4.1CM","4.1CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456813","Wilko LED Bulb Round Coated SES Cap 6W Dimmable 1pk","Wilko","8.7CM","4.1CM","4.1CM","LED","6W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456814","Wilko LED Bulb GU10 4W Dimmable White 3pk","Wilko","5.2CM","5.0CM","5.0CM","LED Spotlight","4W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456815","Wilko LED Bulb GU10 5W Daylight Silver","Wilko","5.2CM","5.0CM","5.0CM","LED Spotlight","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456816","Wilko LED Bulb GU10 5W Dimmable White 3pk","Wilko","5.2CM","5.0CM","5.0CM","LED Spotlight","5W",NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456817","Wilko LED Bulb GLS 15W B22 Dimmable Daylight","Wilko","13.3CM","6.5CM","6.5CM","LED","15W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456818","Wilko LED Bulb Round 5W BC Daylight 2pk","Wilko","7.9CM","4.1CM","4.1CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456819","Wilko LED Bulb Round 5W SES Daylight 2pk","Wilko","8.7CM","4.1CM","4.1CM","LED","5W",NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456820","Wilko LED Bulb Round 5W ES Daylight","Wilko","7.9CM","4.1CM","4.1CM","LED","5W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456841","Wilko LED Bulb Filament Classic Frost BC 7W","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456842","Wilko LED Bulb Filament Classic Frost ES 7W","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456843","Wilko LED Bulb Filament Classic Clear BC 7W","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456844","Wilko LED Bulb Filament Classic ES 7W Clear","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456845","Wilko LED Bulb Filament Classic Day BC 7W","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456846","Wilko LED Bulb Filament Classic ES 7W Daylight","Wilko","10.4CM","6.0CM","6.0CM","LED","7W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456847","Wilko LED Bulb Filament Candle BC 4W Clear","Wilko","9.4CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456848","Wilko LED Bulb Filament Candle SES 4W Clear","Wilko","9.7CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456849","Wilko LED Bulb Filament Candle BC 4W Frosted","Wilko","9.4CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456850","Wilko LED Bulb Filament Candle SES 4W Frosted","Wilko","9.7CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456851","Wilko LED Bulb Filament Candle BC 4W Daylight","Wilko","9.4CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456852","Wilko LED Bulb Filament Candle SES 4W Daylight","Wilko","9.7CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456853","Wilko LED Bulb Filament Round Frosted BC 4W","Wilko","7.6CM","3.5CM","3.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456854","Wilko LED Bulb Filament Round Frosted SES 4W","Wilko","7.8CM","4.5CM","4.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456855","Wilko LED Bulb Filament Round Frosted ES 4W","Wilko","7.7CM","4.5CM","4.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456856","Wilko LED Bulb Filament Round Clear BC 4W","Wilko","7.6CM","4.5CM","4.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456858","Wilko LED Bulb Filament Round BC 4W Daylight","Wilko","7.6CM","4.5CM","4.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456859","Wilko LED Bulb Filament Round SES 4W Daylight","Wilko","7.8CM","4.5CM","4.5CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456880","Wilko LED Bulb Filament R50 3W","Wilko","8.5CM","5.0CM","5.0CM","LED","3W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","456881","Wilko LED Bulb Filament R63 4W","Wilko","10.4CM","6.3CM","6.3CM","LED","4W",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.93
"DIY","BUL","5156240","Wilko Starter for Fluorescent Light 80W","Wilko","6.0CM","5.0CM","3.0CM","Starters","1 Pack",NA,"1",NA,NA,NA,"4-65W",NA,NA,NA,NA,1
"DIY","BUL","60686","Wilko Starter for Fluorescent Light 125W","Wilko","6.0CM","5.0CM","3.0CM","Fluorescent Starter","1 Pack",NA,"1",NA,NA,NA,"125W",NA,NA,NA,NA,1
"DIY","CYC","299174","3 In 1 Bike Maintenance Spray 250ml","3in1","19.1CM","5.3CM","5.3CM","Chains and Oils","250ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445343","Barracuda Icon Alloy 18 Speed Jump Bike White/Black, 24"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Junior Trail Bike","130cm x 20cm x 76xm","White",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445345","Barracuda Lynx 18 Speed Dual Suspension Mountain Bike Pink/White, 24"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Mountain Bikes","130cm x 20cm x 76xm","Pink",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445348","Barracuda Draco 1 Mountain Bike Black/Blue, 20"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Mountain Bike","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445349","Barracuda Draco 1 Mountain Bike Black/Blue, 22"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Mountain Bike ","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445350","Barracuda Draco 1 Mountain Bike Black/Blue, 15"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Mountain Bike ","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445351","Barracuda Draco 1 Mountain Bike Black/Blue, 17"" Wheel","Barracuda","76.0CM","20.0CM","130.0CM","0445351Barracuda Draco 1 Mountain Bike Black/Blue, 18"" The Draco 1 Mountain Bike is the first model of the Barracuda Mountain bike range and offers a basic all-terrain bike style, equipped with a 18 inch frame and 26 inch wheels. Key features include a 6061 aluminium frame, Shimano Tourney 18-speed gears with Shimano Revo shift, powerful V-type brakes, comfort geometry and a padded saddle. ","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445360","Barracuda Liberty Trekking Bike Silver/Black, 19""Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Trekking Bike ","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445361","Barracuda Liberty Trekking Bike Silver/Black, 21""Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Trekking Bike ","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445362","Barracuda Liberty Trekking Bike Silver/Black, 17""Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Trekking Bike ","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445363","Barracuda Liberty Trekking Bike Silver/Black, 19""Wheel","Barracuda","76.0CM","20.0CM","130.0CM","Trekking Bike ","130cm x 20cm x 76xm","Silver",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","337325","Bi- Tech Water Bottle With Cage","Bi-Tech","8.0CM","7.0CM","23.5CM","Water Bottles and Cages","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445340","Classic Touriste Commuter Bike White, 19"" Wheel","Classic","76.0CM","20.0CM","130.0CM","Road and Commuting Bikes","130cm x 20cm x 76xm","White",NA,NA,"No",NA,NA,NA,NA,NA,NA,1
"DIY","CYC","435203","Star Wars The Force Awakens Bicycle Bell","Disney","5.5CM","5.0CM","5.0CM","Bicycle Bell","6cm diameter","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435206","Disney Princess Drinking Bottle 200ml","Disney","15.0CM","6.0CM","6.0CM","Drinks Bottle","200ml","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435207","Star Wars-The Force Awakens Drinking Bottle 200ml","Disney","15.0CM","6.0CM","6.0CM","Drinks Bottle","200ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435210","Disney Princess Cycle Safety Helmet","Disney","14.0CM","26.0CM","20.0CM","Bike Helmet","To fit head size 48-52cm","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435211","Star Wars The Force Awakens Cycle Safety Helmet","Disney","14.0CM","26.0CM","20.0CM","Bike Helmet","To fit head size 48-52cm","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435215","Star Wars The Force Awakens Knee and Elbow Pad","Disney","3.0CM","10.0CM","15.0CM","Knee and Elbow Pads","knee pad 10 x 15 cm / elbow pad 9 x 14.5cm","Black","2pk","nylon","No",NA,NA,NA,NA,"3+","M13041",0.6
"DIY","CYC","435218","Disney Princess Bicycle Mitts","Disney","1.0CM","12.0CM","9.5CM","Cycling Gloves","9 x 12cm","Yellow","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13044",0.65
"DIY","CYC","435219","Star Wars The Force Awakens Bicycle Mitts","Disney","1.0CM","12.0CM","9.5CM","Cycling Gloves","9 x 12cm","Black","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13045",0.6
"DIY","CYC","258270","Wilko Stabiliser Kit Universal Fit","ETC","2.5CM","11.0CM","25.0CM","Stunt Pegs & Stabilisers","2 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","76690","Wilko Cycle Stand","ETC","2.5CM","4.0CM","22.0CM","Bike Stands and Cover","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","445324","Flite Panic BMX Bike Pink 20in Wheel","Flite","59.0CM","20.0CM","108.0CM","BMX Bikes","108cm x 20cm x 59cm","Pink",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445325","Flite Panic BMX Bike Green, 20"" Wheel","Flite","59.0CM","20.0CM","108.0CM","BMX Bikes","108cm x 20cm x 59cm","Green",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445327","Flite Panic Mag BMX Bike Pink, 20"" Wheel","Flite","59.0CM","20.0CM","108.0CM","BMX Bikes","108cm x 20cm x 59cm","Pink",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445328","Flite Turbo Six Speed Full Suspension Junior BikeWhite/Green, 20"" Wheel","Flite","59.0CM","20.0CM","108.0CM","Kids Bike","108cm x 20cm x 59cm","Green",NA,NA,NA,NA,NA,NA,NA,"7 - 12 Years",NA,1
"DIY","CYC","445329","Flite Delta Trials Bike Blue, 24"" Wheel","Flite","59.0CM","20.0CM","108.0CM","Junior Mountain Bike","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"8 - 12 Years",NA,1
"DIY","CYC","445334","Flite Active Hardtail Mountain Bike Blue 20"" Wheel","Flite","76.0CM","20.0CM","130.0CM","Mountain Bikes","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445335","Flite Active Hardtail Mountain Bike Purple18 Gears 26in Wheel","Flite","76.0CM","20.0CM","130.0CM","Mountain Bikes","130cm x 20cm x 76xm","Purple",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445337","Flite Taser II Dual Suspension Mountain Bike Blackand Purple 18 Speed 26in Wheel","Flite","76.0CM","20.0CM","130.0CM","Mountain Bikes","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","445338","Flite Phaser Dual Suspension Mountain Bike Black18 Gears 26in Wheel","Flite","76.0CM","20.0CM","130.0CM","Mountain Bikes","130cm x 20cm x 76xm","Black",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,1
"DIY","CYC","337625","GT85 Oil Spray Lubricant 400ml","GT85","25.1CM","5.6CM","5.6CM","Chains and Oils","400ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","431574","Kidzamo Dinosaur Helmet 48-54cm","Kidzamo","15.0CM","19.0CM","46.0CM","Bike Helmet","48-54cm","Green","1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"DIY","CYC","431575","Kidzamo Pony Helmet 48-54cm","Kidzamo","15.0CM","19.0CM","46.0CM","Bike Helmet","48-54cm","White","1",NA,"No",NA,NA,NA,NA,NA,NA,0.65
"DIY","CYC","336764","Muc-Off Step 1 Step  Bicycle Cleaner 500ml","Muc Off","25.0CM","6.4CM","6.4CM","Bike Cleaners","500ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","336765","Muc-Off Step 2 Chain and Gears Degreaser 400ml","Muc Off","19.5CM","8.5CM","8.5CM","Bike Cleaners","400ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","336766","Muc-Off Step 3 Protect and Shine Cycle Care 500ml","Muc Off","25.0CM","6.4CM","6.4CM","Bike Cleaners","500ml",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","336768","Muc-Off Step 4 Chain Lube 50ml","Muc Off","14.2CM","5.3CM","5.3CM","Bike Cleaners","50ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.775
"DIY","CYC","431582","Muc-Off Step 4 Dry Oil 50ml","Muc Off","15.0CM","4.4CM","2.6CM","Chain Lubrication","50ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","431583","Muc-Off Fabric Protect Spray 400ml","Muc Off","25.0CM","5.5CM","5.5CM","Fabric Protection","400ml","Black","1",NA,NA,NA,NA,NA,NA,NA,NA,0.891666666666667
"DIY","CYC","435205","Peppa Pig Drinking  Bottle 200ml","Peppa Pig","15.0CM","6.0CM","6.0CM","Drinks Bottle","200ml","Pink",NA,NA,NA,NA,NA,NA,NA,"3+",NA,1
"DIY","CYC","435209","Peppa Pig Safety Cycle Helmet","Peppa Pig","14.0CM","26.0CM","20.0CM","Bike Helmet","To fit head size 48-52cm","Pink","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435217","Peppa Pig Bicycle Mitts","Peppa Pig","1.0CM","12.0CM","9.5CM","Cycling Gloves","9 x 12cm","Yellow","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13043",0.65
"DIY","CYC","345100","Schwalbe Bicycle Tube Black 700C 18/28C Presta SV15","Schwalbe","2.0CM","7.5CM","9.0CM","Inner Tubes","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","345101","Schwalbe Bicycle Tube Black 700C 28 Presta SV17","Schwalbe","3.5CM","8.0CM","10.0CM","Inner Tubes","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","345102","Schwalbe Bicycle Tube 700 28/45  Schrader AV17","Schwalbe","3.5CM","8.0CM","11.0CM","Inner Tubes","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","289616","Slime Tube Sealant 237ml","Slime","5.0CM","5.0CM","22.0CM","Puncture Repair","237ml",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342580","Skabs Slime Self Adhesive Patches 6pk","Slime","5.2CM","1.3CM","4.0CM","Puncture Repair Kits","6 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342581","Slime Smart Tube 26 x 1.75-2.125in Presta Valve","Slime","4.5CM","9.0CM","11.0CM","Inner Tubes","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342582","Slime Smart Tube Self Healing Inner Tube 26 x1.75-2.125in Schrader Valve","Slime","4.5CM","9.0CM","13.0CM","Inner Tubes","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.883333333333333
"DIY","CYC","342583","Slime Smart Inner Tube 29in Schrader Valve","Slime","14.0CM","10.2CM","6.2CM","Inner Tubes","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342584","Slime Tube 700X19 25C Pres","Slime","4.0CM","10.0CM","13.0CM","Inner Tubes","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","342585","Slime Tube 700X28 32C Presta","Slime","3.5CM","9.5CM","13.5CM","Inner Tubes","1 Pack",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.825
"DIY","CYC","445310","Sonic Daisy Bike White/Pink, 12"" Wheel","Sonic","36.0CM","15.0CM","67.0CM","Children's Bikes","67cm x 15cm x 36cm","Pink",NA,NA,NA,NA,NA,NA,NA,"2 - 4 Years",NA,1
"DIY","CYC","445312","Sonic Buzz Bike Spoked Wheels, 12"" Wheel","Sonic","36.0CM","15.0CM","67.0CM","Children's Bike","67cm x 15cm x 36cm","Black",NA,NA,NA,NA,NA,NA,NA,"2 - 4 Years",NA,1
"DIY","CYC","445316","Sonic Glamour Bike, 16"" Wheel","Sonic","55.0CM","16.0CM","98.0CM","Children's Bikes","98cm x 16cm x 55cm","Purple",NA,NA,NA,NA,NA,NA,NA,"6 - 8 Years",NA,1
"DIY","CYC","345103","Schwalbe Inner Tube 26 1.50/2.50 Schrader AV13","Swalbe","4.0CM","7.3CM","9.5CM","Inner Tubes","1 Pack",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,0.833333333333333
"DIY","CYC","435200","Thomas & Friends Bicycle Bell","Thomas & Friends","5.5CM","5.0CM","5.0CM","Bicycle Bell","6cm diameter","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435204","Thomas & Friends Drinking Bottle 200ml","Thomas & Friends","15.0CM","6.0CM","6.0CM","Drinks Bottle","200ml","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435208","Thomas & Friends Safety Cycle Helmet","Thomas & Friends","14.0CM","26.0CM","20.0CM","Bike Helmet","To fit head size 48-52cm","Blue","1",NA,NA,NA,NA,NA,NA,NA,NA,0.941666666666667
"DIY","CYC","435216","Thomas & Friends Bicycle Mitts","Thomas & Friends","1.0CM","12.0CM","9.5CM","Cycling Gloves","9 x 12cm","Green","1","woven","No","Hand Wash Only",NA,NA,NA,"3+","M13042",0.65
"DIY","CYC","445365","Vitesse Swift 21 Speed Road Bike White, 22"" Wheel","Vittesse","76.0CM","20.0CM","130.0CM","Road Bike ","130cm x 20cm x 76xm","White",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
"DIY","CYC","445366","Vitesse Rapid Alloy Road Bike 22in Frame 700c Wheel","Vittesse","76.0CM","20.0CM","130.0CM","Road Bike ","130cm x 20cm x 76xm","Blue",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
"DIY","CYC","445367","Vitesse Rush Alloy Road Bike 22in Frame 700c Wheel","Vittesse","76.0CM","20.0CM","130.0CM","Road Bike ","130cm x 20cm x 76xm","Red",NA,NA,NA,NA,NA,NA,NA,"12 Years +",NA,0.95
